Date,AveragePrice,TotalVolume,Plu4046,Plu4225,Plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,Type,Year,Region,,Type,Organic,,
5/5/2019,1.229378195,151104.57,5051.53,133086.54,389.74,12238.69,0,0,0,Conventional,2019,Albany,,,,,
5/5/2019,2.10815155,2307.11,139.22,466.78,0,1701.1,0,0,0,Organic,2019,Albany,,,,,
5/12/2019,1.491083581,107711.42,4303.06,89501.34,234.52,13469.99,0,0,0,Conventional,2019,Albany,,,,,
5/12/2019,1.963674285,3268.27,38.39,570.19,0,2659.69,0,0,0,Organic,2019,Albany,,,,,
5/19/2019,1.636085987,120344.14,3327.48,102539.21,259.88,13467.28,0,0,0,Conventional,2019,Albany,,,,,
5/19/2019,1.830889252,2858.88,103.69,462.29,0,2292.89,0,0,0,Organic,2019,Albany,,,,,
5/26/2019,1.605431935,108192.36,4441.07,89867.69,246.18,12850.96,0,0,0,Conventional,2019,Albany,,,,,
5/26/2019,2.088800737,2454.75,59.22,460.28,0,1935.25,0,0,0,Organic,2019,Albany,,,,,
6/2/2019,1.604726281,101317.05,3149.09,83967.41,265.54,13673.91,0,0,0,Conventional,2019,Albany,,,,,
6/2/2019,2.126091667,1942.66,90.88,426.17,0,1425.61,0,0,0,Organic,2019,Albany,,,,,
6/9/2019,1.653283495,142479.52,4717.88,122078.74,204.56,13352.56,0,0,0,Conventional,2019,Albany,,,,,
6/9/2019,2.15899504,2042.31,132.32,521.77,0,1388.22,0,0,0,Organic,2019,Albany,,,,,
6/16/2019,1.325531453,129268.16,3475.63,111891.35,199.17,12145.8,0,0,0,Conventional,2019,Albany,,,,,
6/16/2019,2.142838908,2483.27,106.33,558.56,0,1818.39,0,0,0,Organic,2019,Albany,,,,,
6/23/2019,1.58145548,121184.28,2891.3,100711.65,388.03,13634.4,0,0,0,Conventional,2019,Albany,,,,,
6/23/2019,2.043104535,1978.19,63.73,256.07,0,1658.39,0,0,0,Organic,2019,Albany,,,,,
6/30/2019,1.505042065,100888.62,2843.69,76888.37,416.47,17444.93,0,0,0,Conventional,2019,Albany,,,,,
6/30/2019,1.960179895,2448.43,74.44,355.38,0,2018.61,0,0,0,Organic,2019,Albany,,,,,
7/7/2019,1.557649926,105531.44,3010.46,84225.74,304.18,14848.41,0,0,0,Conventional,2019,Albany,,,,,
7/7/2019,1.823220787,2588.39,86.05,526.15,0,1976.18,0,0,0,Organic,2019,Albany,,,,,
7/14/2019,1.525633873,100463.81,2930.69,83146.04,262.13,11305.58,0,0,0,Conventional,2019,Albany,,,,,
7/14/2019,1.884061012,2325.97,28.65,517.79,0,1779.53,0,0,0,Organic,2019,Albany,,,,,
7/21/2019,1.571836356,92779.96,2915.18,76354.33,291.03,11747.85,0,0,0,Conventional,2019,Albany,,,,,
7/21/2019,1.988073247,1909.94,26.13,430.74,0,1446.76,0,0,0,Organic,2019,Albany,,,,,
7/28/2019,1.653728266,86019.56,3606.5,68036.82,491.07,11722.18,0,0,0,Conventional,2019,Albany,,,,,
7/28/2019,2.020241428,2051.3,9.2,258.71,0,1770.83,0,0,0,Organic,2019,Albany,,,,,
8/4/2019,1.603503504,87358.89,3852.67,68837.5,457.97,11864,0,0,0,Conventional,2019,Albany,,,,,
8/4/2019,2.118327346,2438.94,5.11,292.18,0,2050.88,0,0,0,Organic,2019,Albany,,,,,
8/11/2019,1.533176947,91043.36,3947.66,70014.9,1840.78,13188.86,0,0,0,Conventional,2019,Albany,,,,,
8/11/2019,2.192712582,2148.95,0,364.65,0,1688.71,0,0,0,Organic,2019,Albany,,,,,
8/18/2019,1.437172984,100921.16,8506.19,76919.06,548.01,12006.35,0,0,0,Conventional,2019,Albany,,,,,
8/18/2019,2.053086005,1805.16,8.96,157.29,0,1552.98,0,0,0,Organic,2019,Albany,,,,,
8/25/2019,1.340949267,91924.84,9320.25,70245.62,466.9,10721.86,0,0,0,Conventional,2019,Albany,,,,,
8/25/2019,2.305367827,1630.34,38.33,261,0,1249.92,0,0,0,Organic,2019,Albany,,,,,
9/1/2019,1.471590963,99262.47,8469.95,78311.92,355.73,10502.13,0,0,0,Conventional,2019,Albany,,,,,
9/1/2019,2.249685048,1796.47,24.31,304.37,0,1360.62,0,0,0,Organic,2019,Albany,,,,,
9/8/2019,1.479116149,97455.83,7771.21,72540.53,431.23,14241.64,0,0,0,Conventional,2019,Albany,,,,,
9/8/2019,2.193819509,2054.75,5.82,309.72,0,1537.51,0,0,0,Organic,2019,Albany,,,,,
9/15/2019,1.560548123,104200.57,6070.98,87328.63,140.7,9060.69,0,0,0,Conventional,2019,Albany,,,,,
9/15/2019,1.512075303,3520.12,11.57,199.98,0,3177.91,0,0,0,Organic,2019,Albany,,,,,
9/22/2019,1.335099247,86962.97,4704.22,71034.96,149.48,9312.52,0,0,0,Conventional,2019,Albany,,,,,
9/22/2019,1.66097083,2748.09,4.08,173.51,0,2430.48,0,0,0,Organic,2019,Albany,,,,,
9/29/2019,1.363350506,141190.07,4024.37,124930.82,110.1,8591.66,0,0,0,Conventional,2019,Albany,,,,,
9/29/2019,1.683810422,2387.03,4.08,216.37,0,2064.14,0,0,0,Organic,2019,Albany,,,,,
10/6/2019,1.242837471,102576.53,4549.18,82626.49,95.6,13354.75,0,0,0,Conventional,2019,Albany,,,,,
10/6/2019,1.462275829,3528.96,12.91,214.63,0,3205.82,0,0,0,Organic,2019,Albany,,,,,
10/13/2019,1.45282281,86564.48,4186.33,70525.35,98.36,8528.3,0,0,0,Conventional,2019,Albany,,,,,
10/13/2019,1.564374863,2736.69,10.22,213.69,0,2393.64,0,0,0,Organic,2019,Albany,,,,,
10/20/2019,1.287874788,100855.38,4059.89,84433.87,118.98,9182.76,0,0,0,Conventional,2019,Albany,,,,,
10/20/2019,1.653045453,2238.86,9.33,216.79,0,1905.51,0,0,0,Organic,2019,Albany,,,,,
10/27/2019,1.351592831,108087.68,3526.98,90577.01,105.29,9331.31,0,0,0,Conventional,2019,Albany,,,,,
10/27/2019,1.867637962,1817.17,3.07,199.47,0,1498.69,0,0,0,Organic,2019,Albany,,,,,
11/3/2019,1.224583196,78202.43,2959.73,61674.16,117.73,9054.39,0,0,0,Conventional,2019,Albany,,,,,
11/3/2019,1.814520316,2295.48,10.39,216.9,0,1932.9,0,0,0,Organic,2019,Albany,,,,,
11/10/2019,1.200986894,92291.92,4006.11,76136.08,87.89,8930.21,0,0,0,Conventional,2019,Albany,,,,,
11/10/2019,1.652084228,2563.82,3.07,188.3,0,2238.78,0,0,0,Organic,2019,Albany,,,,,
11/17/2019,1.172488461,124046.5,4070.8,107364.27,129.7,8640.02,0,0,0,Conventional,2019,Albany,,,,,
11/17/2019,1.664383383,2258.35,100.67,219.23,0,1801.77,0,0,0,Organic,2019,Albany,,,,,
11/24/2019,1.174363573,82650.15,3578.93,64966.03,130.63,9779.3,0,0,0,Conventional,2019,Albany,,,,,
11/24/2019,1.943497425,2080.61,122.49,350.27,0,1455.21,0,0,0,Organic,2019,Albany,,,,,
12/1/2019,1.197096142,77929.47,2906.6,60240.1,78.29,11204.9,0,0,0,Conventional,2019,Albany,,,,,
12/1/2019,2.153249181,1475.04,11.28,240.1,0,1104.14,0,0,0,Organic,2019,Albany,,,,,
12/8/2019,1.227088386,102088.76,3234.81,83319.83,130.29,10043.45,0,0,0,Conventional,2019,Albany,,,,,
12/8/2019,2.066265412,1640.91,22.04,177.83,0,1292.77,0,0,0,Organic,2019,Albany,,,,,
12/15/2019,1.092785027,103030.79,3682.52,82520.47,146.55,10916.11,0,0,0,Conventional,2019,Albany,,,,,
12/15/2019,1.786853389,1877.16,43.61,164.53,0,1519.27,0,0,0,Organic,2019,Albany,,,,,
12/22/2019,1.247479424,99288.35,3263.76,80378.48,122.21,9383,0,0,0,Conventional,2019,Albany,,,,,
12/22/2019,1.848015605,1931.52,369.15,217.24,0,1193.8,0,0,0,Organic,2019,Albany,,,,,
12/29/2019,1.07580715,96724.38,2771.29,79619.53,172.83,9407.78,0,0,0,Conventional,2019,Albany,,,,,
12/29/2019,2.052865983,1436.77,96.51,193.92,0,987.55,0,0,0,Organic,2019,Albany,,,,,
1/6/2020,1.155100335,161726.12,3737,140642.19,184.16,10996.65,0,0,0,Conventional,2020,Albany,,,,,
1/6/2020,1.761236356,1633.37,18.5,163.61,0,1347.56,0,0,0,Organic,2020,Albany,,,,,
1/12/2020,1.22760888,116738.3,3649.24,90717.11,203.78,16359.88,0,0,0,Conventional,2020,Albany,,,,,
1/12/2020,1.814664013,1760.97,24.14,175.8,0,1399.22,0,0,0,Organic,2020,Albany,,,,,
1/19/2020,1.088107221,138162.91,5057.86,108635.2,306.59,15879.12,0,0,0,Conventional,2020,Albany,,,,,
1/19/2020,1.765863457,1997.48,421.14,199.04,0,1156.77,0,0,0,Organic,2020,Albany,,,,,
1/26/2020,1.160866356,106202.76,4124.56,72571.73,270.72,21273.86,0,0,0,Conventional,2020,Albany,,,,,
1/26/2020,1.874649457,2189.29,114.69,233.99,0,1599.58,0,0,0,Organic,2020,Albany,,,,,
2/2/2020,1.251056884,186210.93,4933.07,156256.79,215.29,17313.74,0,0,0,Conventional,2020,Albany,,,,,
2/2/2020,1.867312548,1857.25,138.87,218.7,0,1329.49,0,0,0,Organic,2020,Albany,,,,,
2/9/2020,1.182923141,112733.67,4385.86,83521.42,112.53,15897.54,0,0,0,Conventional,2020,Albany,,,,,
2/9/2020,1.745878389,2860.31,56.17,412.13,5.11,2167.37,0,0,0,Organic,2020,Albany,,,,,
2/16/2020,1.219410872,98161.95,4501.3,69443.44,116.05,14938.31,0,0,0,Conventional,2020,Albany,,,,,
2/16/2020,1.764170364,2176.4,30.99,249.47,4.09,1756.36,0,0,0,Organic,2020,Albany,,,,,
2/23/2020,1.343168053,121781.37,4297.94,94323.17,118.28,15227.58,0,0,0,Conventional,2020,Albany,,,,,
2/23/2020,1.757375018,2117.03,33.22,246.34,0,1673.7,0,0,0,Organic,2020,Albany,,,,,
3/1/2020,1.292302301,102824.97,10324.34,69489.98,77.75,16112.18,0,0,0,Conventional,2020,Albany,,,,,
3/1/2020,1.712026988,3821.94,337.5,518.33,0,2697.55,0,0,0,Organic,2020,Albany,,,,,
3/8/2020,1.265653188,138106.43,7035.64,99396.14,107.65,22099.25,0,0,0,Conventional,2020,Albany,,,,,
3/8/2020,1.843681929,2603.04,42.56,381.99,0,1925.92,0,0,0,Organic,2020,Albany,,,,,
3/15/2020,1.275168717,135921.39,12355.25,87227.77,112.61,24600.09,0,0,0,Conventional,2020,Albany,,,,,
3/15/2020,1.817261447,2944.36,55.36,337.61,0,2318.93,0,0,0,Organic,2020,Albany,,,,,
3/22/2020,1.345303891,163295.93,12378.23,113326.8,192.78,27089.14,0,0,0,Conventional,2020,Albany,,,,,
3/22/2020,1.753616648,3012.08,64.6,318.5,0,2467.6,0,0,0,Organic,2020,Albany,,,,,
3/29/2020,1.143093153,142254.02,21796.91,94668.78,196.87,18231.5,0,0,0,Conventional,2020,Albany,,,,,
3/29/2020,1.734129459,1806.18,64.63,212.64,0,1474.75,0,0,0,Organic,2020,Albany,,,,,
4/5/2020,1.259301549,126131.88,16374.94,78938.31,202.58,22103.68,0,0,0,Conventional,2020,Albany,,,,,
4/5/2020,1.857481555,2871.82,121.48,417.11,0,2108.83,0,0,0,Organic,2020,Albany,,,,,
4/12/2020,1.443246076,131812.89,17859.96,85132.72,200.09,23083.57,0,0,0,Conventional,2020,Albany,,,,,
4/12/2020,1.905975516,3319.39,124.87,489.7,0,2362.4,0,0,0,Organic,2020,Albany,,,,,
4/19/2020,1.454467131,120773.4,10285.29,82570.03,182.97,19056.38,0,0,0,Conventional,2020,Albany,,,,,
4/19/2020,1.98018106,3273.4,87.9,720.77,0,2258.7,0,0,0,Organic,2020,Albany,,,,,
4/26/2020,1.523867411,162750.21,9975.95,122140.4,126.71,20876.51,0,0,0,Conventional,2020,Albany,,,,,
4/26/2020,1.857118547,3076.36,44.04,441.67,0,2400.08,0,0,0,Organic,2020,Albany,,,,,
5/3/2020,1.469798646,147828.27,9516.93,104621.13,265.62,21644.16,0,0,0,Conventional,2020,Albany,,,,,
5/3/2020,1.841024284,3224.97,79.7,401.28,0,2485.87,0,0,0,Organic,2020,Albany,,,,,
5/10/2020,1.32060167,186598.87,11783.77,139712.07,232.47,23057.54,0,0,0,Conventional,2020,Albany,,,,,
5/10/2020,1.891551085,3987.52,358.05,711.82,0,2720.01,0,0,0,Organic,2020,Albany,,,,,
5/17/2020,1.522925008,155788.15,9215.86,112819.39,192.78,21634,0,0,0,Conventional,2020,Albany,,,,,
5/17/2020,1.803850181,3138.98,198.9,349.17,0,2336.76,0,0,0,Organic,2020,Albany,,,,,
5/24/2020,1.46520653,156585.19,9724.78,109421.12,279.03,24257.65,0,0,0,Conventional,2020,Albany,,,,,
5/24/2020,1.891484512,3106.18,119.69,422.69,0,2228.74,0,0,0,Organic,2020,Albany,,,,,
5/31/2020,1.532191213,184144.8,10931.81,140762.3,309.24,21831.46,0,0,0,Conventional,2020,Albany,,,,,
5/31/2020,1.808389017,2911.52,113.46,362.68,1.02,2181.38,0,0,0,Organic,2020,Albany,,,,,
6/7/2020,1.435383002,145578.2,9409.95,101987.48,192.78,24912.7,0,0,0,Conventional,2020,Albany,,,,,
6/7/2020,1.913143713,3048.23,210.69,407.14,18.33,2102.11,0,0,0,Organic,2020,Albany,,,,,
6/14/2020,1.367060182,199267.48,10239.42,154286.78,494.8,23645.07,0,0,0,Conventional,2020,Albany,,,,,
6/14/2020,1.866072515,2441.11,45.73,299.83,0,1886.98,0,0,0,Organic,2020,Albany,,,,,
6/21/2020,1.490540424,140597.37,10158.75,101629.3,302.25,21430.67,0,0,0,Conventional,2020,Albany,,,,,
6/21/2020,1.833900718,2844.13,51.24,278.08,0,2279.19,0,0,0,Organic,2020,Albany,,,,,
6/28/2020,1.54168596,149462.76,10397.48,114190.76,254.14,20071.58,0,0,0,Conventional,2020,Albany,,,,,
6/28/2020,1.8695638,2718.89,36.61,335.5,6.11,2108.91,0,0,0,Organic,2020,Albany,,,,,
7/5/2020,1.433643703,146451.1,10223.7,107173.61,341.22,26043.54,0,0,0,Conventional,2020,Albany,,,,,
7/5/2020,1.810400449,2669.14,38.53,306.62,0,2117.3,0,0,0,Organic,2020,Albany,,,,,
7/12/2020,1.522719361,141855.37,6708.1,105628.68,338.27,26141.05,0,0,0,Conventional,2020,Albany,,,,,
7/12/2020,1.753904495,3280.29,24.01,321.9,0,2633.08,0,0,0,Organic,2020,Albany,,,,,
7/19/2020,1.338973144,135758.48,8983.93,92284.57,419.66,30722.78,0,0,0,Conventional,2020,Albany,,,,,
7/19/2020,1.853112616,3342.24,49.04,484.9,0,2480.92,0,0,0,Organic,2020,Albany,,,,,
7/26/2020,1.394884918,163089.46,8398.77,111173.06,199.13,39174.95,0,0,0,Conventional,2020,Albany,,,,,
7/26/2020,1.299951076,5515.53,56.24,411.56,0,4770.56,0,0,0,Organic,2020,Albany,,,,,
8/2/2020,1.183396016,149144.75,7694.9,94214.9,189.29,45028.92,0,0,0,Conventional,2020,Albany,,,,,
8/2/2020,1.356407574,3839.53,91.88,247.55,0,3191.06,0,0,0,Organic,2020,Albany,,,,,
8/9/2020,1.001741708,151700.13,10942.78,104697.48,320.75,34059.2,0,0,0,Conventional,2020,Albany,,,,,
8/9/2020,2.131008371,2105.53,22.21,647.93,0,1263.49,0,0,0,Organic,2020,Albany,,,,,
8/16/2020,1.358984041,159535.06,8317,115801.25,363.85,30213,0,0,0,Conventional,2020,Albany,,,,,
8/16/2020,1.818331235,2877.47,43.29,520.31,0,2157.41,0,0,0,Organic,2020,Albany,,,,,
8/23/2020,1.128180621,119195.04,10552.5,81664.36,354.54,22242.3,0,0,0,Conventional,2020,Albany,,,,,
8/23/2020,1.765967372,3109.12,22.04,504.42,0,2379.84,0,0,0,Organic,2020,Albany,,,,,
8/30/2020,1.042628866,135446.03,8923.81,102863.79,247.83,18731.63,0,0,0,Conventional,2020,Albany,,,,,
8/30/2020,1.661483632,3287,29.73,438.15,0,2587.31,0,0,0,Organic,2020,Albany,,,,,
9/6/2020,1.353883982,124227.97,8094.03,89700.13,112.45,21593.79,0,0,0,Conventional,2020,Albany,,,,,
9/6/2020,1.750830202,2784.28,25.44,354.59,0,2105.79,0,0,0,Organic,2020,Albany,,,,,
9/13/2020,1.056936568,113169.54,6390.65,78652.51,119.07,24800.19,0,0,0,Conventional,2020,Albany,,,,,
9/13/2020,1.749032953,2657.97,34.67,397.41,0,1978.64,0,0,0,Organic,2020,Albany,,,,,
9/20/2020,1.061934979,122826.04,6925.76,89135.45,103.3,20077.22,0,0,0,Conventional,2020,Albany,,,,,
9/20/2020,1.900468366,2010.43,63.14,412.7,0,1387.78,0,0,0,Organic,2020,Albany,,,,,
9/27/2020,1.385493165,124474.66,6016.44,94747.85,114.51,20199.27,0,0,0,Conventional,2020,Albany,,,,,
9/27/2020,1.87884987,2252.66,64.41,351.57,0,1616.47,0,0,0,Organic,2020,Albany,,,,,
10/4/2020,1.265458877,106833.49,6545.28,74937.27,98.67,21171.36,0,0,0,Conventional,2020,Albany,,,,,
10/4/2020,1.76053,2321.32,46.39,304.7,0,1776.1,0,0,0,Organic,2020,Albany,,,,,
10/11/2020,1.32017606,115594.77,5790.31,85707.36,41.58,19358.43,0,0,0,Conventional,2020,Albany,,,,,
10/11/2020,1.729652481,2439.54,40.33,331.21,0,1894.16,0,0,0,Organic,2020,Albany,,,,,
10/18/2020,1.087752878,105924.61,5720.02,77890.21,9.1,16583.35,0,0,0,Conventional,2020,Albany,,,,,
10/18/2020,1.72837211,2700.71,78.39,358.74,0,2060.41,0,0,0,Organic,2020,Albany,,,,,
10/25/2020,1.219199776,126229.61,5813.68,100094.51,19.94,15171.19,0,0,0,Conventional,2020,Albany,,,,,
10/25/2020,1.725686886,2289.1,156.33,355.37,0,1639.29,0,0,0,Organic,2020,Albany,,,,,
11/1/2020,1.407304835,118243.15,6178.33,90732.19,1.89,15334.44,0,0,0,Conventional,2020,Albany,,,,,
11/1/2020,1.680030979,2676.3,119.95,390.86,0,1994.54,0,0,0,Organic,2020,Albany,,,,,
11/8/2020,1.240652579,104049.68,4101.62,80446.5,25.04,16431.69,0,0,0,Conventional,2020,Albany,,,,,
11/8/2020,1.658011725,2504.67,55.08,285.76,0,2010.26,0,0,0,Organic,2020,Albany,,,,,
11/15/2020,1.389898332,128383.98,6319.43,98781.79,42.67,17761.49,0,0,0,Conventional,2020,Albany,,,,,
11/15/2020,1.720214216,2809.84,79.15,376.67,0,2193.68,0,0,0,Organic,2020,Albany,,,,,
11/22/2020,0.945943641,128831.99,6197.15,98539.65,29.37,19322.52,0,0,0,Conventional,2020,Albany,,,,,
11/22/2020,1.646561264,2442.42,45.86,283.36,1.02,1979.86,0,0,0,Organic,2020,Albany,,,,,
11/29/2020,0.950167657,95877.52,5233.72,71132.04,29.3,15544.55,0,0,0,Conventional,2020,Albany,,,,,
11/29/2020,1.675158102,2003.74,35.99,242.57,0,1638.26,0,0,0,Organic,2020,Albany,,,,,
12/6/2020,1.312320903,123672.59,6292.22,89332.5,31.99,22188.97,0,0,0,Conventional,2020,Albany,,,,,
12/6/2020,1.624353622,2663.89,39.05,336.96,0,2167.89,0,0,0,Organic,2020,Albany,,,,,
12/13/2020,0.965636694,122345.89,5643.87,91315.5,72.6,19638.14,0,0,0,Conventional,2020,Albany,,,,,
12/13/2020,1.778653675,2318.49,61.49,437.06,0,1717.36,0,0,0,Organic,2020,Albany,,,,,
12/20/2020,1.246676529,101742.76,6266.37,73312.73,25.52,18334.6,0,0,0,Conventional,2020,Albany,,,,,
12/20/2020,1.732272969,2438.07,38.27,337.96,0,1928.2,0,0,0,Organic,2020,Albany,,,,,
12/27/2020,1.081859049,93589.05,5808.19,66094.46,22.68,18188.13,0,0,0,Conventional,2020,Albany,,,,,
12/27/2020,1.646241977,2599.32,47.44,402.27,8.17,1936.03,0,0,0,Organic,2020,Albany,,,,,
1/4/2021,1.23736812,161850.33,7225.73,130204.01,76.41,19476.68,16623.19,2633.4,0,Conventional,2021,Albany,,,,,
1/4/2021,1.611081563,2726.21,57.84,391.37,10.21,2117.76,2049.18,0,0,Organic,2021,Albany,,,,,
1/10/2021,1.24970396,139381.5,7066.68,98488.83,31.19,28933.96,25932.01,2753.1,0,Conventional,2021,Albany,,,,,
1/10/2021,1.456758223,3811.16,54.44,411.4,0,3166.28,2461.8,0,0,Organic,2021,Albany,,,,,
1/17/2021,1.282429484,137768.36,6731.51,97866.24,35.19,26561.74,23403.88,2961,0,Conventional,2021,Albany,,,,,
1/17/2021,1.528297276,3612.42,136.88,372.95,0,2878.91,2606.04,0,0,Organic,2021,Albany,,,,,
1/24/2021,0.968429118,172345.43,8621.91,135321.63,48.65,23497.48,22009.24,1231.65,0,Conventional,2021,Albany,,,,,
1/24/2021,1.532526132,3095.67,41.46,396.03,0,2504.3,2399.8,0,0,Organic,2021,Albany,,,,,
1/31/2021,0.948907617,130706.01,6550.87,90146.02,49.56,27607.3,26082,1304.1,0,Conventional,2021,Albany,,,,,
1/31/2021,1.369692377,5813.35,104.86,380.71,0,5153.58,5015.41,0,0,Organic,2021,Albany,,,,,
2/7/2021,1.014520084,201353.32,8623.36,164185.03,27.9,24534.48,22502.81,1804.95,0,Conventional,2021,Albany,,,,,
2/7/2021,1.422249845,3662.12,55.23,509.33,0,2963.03,2834.76,0,0,Organic,2021,Albany,,,,,
2/14/2021,1.000152671,139714.65,7671.11,101641.41,22.68,23682.13,21645.26,1811.25,0,Conventional,2021,Albany,,,,,
2/14/2021,1.388618059,3223.78,48.83,292.93,0,2747.5,2584.69,0,0,Organic,2021,Albany,,,,,
2/21/2021,1.037516059,143015.41,7130.45,104138.69,37.16,25241.98,22965.34,2085.3,0,Conventional,2021,Albany,,,,,
2/21/2021,1.410657075,3476.77,35.4,388.84,0,2917.04,2763.05,0,0,Organic,2021,Albany,,,,,
2/28/2021,1.012565005,133051.35,7063.9,94259.75,30.54,26067.99,23569.2,2233.35,0,Conventional,2021,Albany,,,,,
2/28/2021,1.491335842,3925.65,43.37,477.76,0,3200.33,3041.01,0,0,Organic,2021,Albany,,,,,
3/7/2021,1.062572303,154976.82,7881.2,113611.16,33.08,29300.12,26700.7,2337.3,0,Conventional,2021,Albany,,,,,
3/7/2021,1.490000906,3897.11,36.27,360.28,15.32,3293.64,3165.07,0,0,Organic,2021,Albany,,,,,
3/14/2021,0.952110813,145489.06,6584.25,100365.83,47.14,30664.46,28168.12,2258.55,0,Conventional,2021,Albany,,,,,
3/14/2021,1.477390189,3751.11,40.85,425.74,13.27,3104.71,2968.8,0,0,Organic,2021,Albany,,,,,
3/21/2021,0.901573238,160442.34,6988.92,119825.27,26.84,27628.43,24859.84,2526.3,0,Conventional,2021,Albany,,,,,
3/21/2021,1.452120559,4003.69,25.8,305.42,28.6,3458.98,3285.21,0,0,Organic,2021,Albany,,,,,
3/28/2021,0.987368962,143664,11128.52,96070,36.93,28201.9,25953.14,2050.65,0,Conventional,2021,Albany,,,,,
3/28/2021,1.547429568,3904.65,25.93,378.16,0,3305.91,3100.72,0,0,Organic,2021,Albany,,,,,
4/4/2021,1.005749202,154618.49,15965.24,105287.7,29.44,27749.37,25118.1,2368.8,0,Conventional,2021,Albany,,,,,
4/4/2021,1.584027119,3879.48,50.93,273.96,0,3375.1,3275.04,0,0,Organic,2021,Albany,,,,,
4/11/2021,0.944129764,151233.18,21397.01,98922.69,49.05,23102.83,20721.36,2182.95,0,Conventional,2021,Albany,,,,,262971.25
4/11/2021,1.558196792,3370.63,38.73,334.05,0,2856.95,2800.43,0,0,Organic,2021,Albany,,,,,
4/18/2021,1.009886061,156154.93,18715.73,101029.54,22.9,27859.22,25525.01,727.65,1356.08,Conventional,2021,Albany,,,,,
4/18/2021,1.647803185,3991.55,39.33,512.72,0,3249.29,3177.83,0,0,Organic,2021,Albany,,,,,
4/25/2021,1.023400828,155615.56,17999.05,102155.49,33.07,27903.92,25477.12,589.05,1550.85,Conventional,2021,Albany,,,,,
4/25/2021,1.621910785,3687.12,35.15,451.54,0,3036.29,3015.6,0,0,Organic,2021,Albany,,,,,
5/2/2021,1.034461621,150592.99,18561.35,99365.79,44.41,24124.53,22016.37,1801.8,73.5,Conventional,2021,Albany,,,,,
5/2/2021,1.676687307,3804.98,35.55,454.71,5.1,3105.88,3040.91,0,0,Organic,2021,Albany,,,,,
5/9/2021,0.988959189,174144.12,24174.02,117719.58,48.73,23953.72,21265.66,2485.35,7.35,Conventional,2021,Albany,,,,,
5/9/2021,1.668485262,3456.08,14.05,363.22,32.63,2871.36,2792.09,0,0,Organic,2021,Albany,,,,,
5/16/2021,1.012745456,139235.89,18445.67,89538.96,71.97,23937.93,21461.87,2236.5,0,Conventional,2021,Albany,,,,,
5/16/2021,1.712787824,3497.83,28.66,430.44,0,2829.11,2760.11,0,0,Organic,2021,Albany,,,,,
5/23/2021,1.022951087,161292.91,20381.05,103409.98,33.08,28877,26606.92,2034.9,0,Conventional,2021,Albany,,,,,
5/23/2021,1.677455664,3873.99,35.09,401.96,41.83,3192.23,3125.98,0,0,Organic,2021,Albany,,,,,
5/30/2021,1.112700038,149165.87,22373.03,92389.76,44.64,26466.96,22913.9,2743.65,0,Conventional,2021,Albany,,,,,
5/30/2021,1.778037443,3252.77,43.64,436.6,3.06,2528.93,2466.83,0,0,Organic,2021,Albany,,,,,
6/6/2021,1.052161657,149855.29,24807.49,90457.67,39.55,26428.37,23761.11,2258.55,0,Conventional,2021,Albany,,,,,
6/6/2021,1.72729327,3626.34,41.24,410.4,22.4,2907.91,2833.4,0,0,Organic,2021,Albany,,,,,
6/13/2021,1.10851476,145271.33,22819.11,86878.16,45.36,28009.76,25343.01,2453.85,0,Conventional,2021,Albany,,,,,
6/13/2021,1.691627429,3854.74,46.26,386.99,12.22,3165.85,3078.92,0,0,Organic,2021,Albany,,,,,
6/20/2021,1.155964989,147008.33,23067.16,99490.77,41.45,22742.69,21581.55,472.5,59.85,Conventional,2021,Albany,,,,,
6/20/2021,1.675083857,2438.91,0,0,0,2235.11,2160.6,0,0,Organic,2021,Albany,,,,,
6/27/2021,1.150155846,128947.96,27376.6,83408.74,79.18,17223.54,15766.93,56.7,1200.15,Conventional,2021,Albany,,,,,
6/27/2021,1.756162668,1780.89,0,0,0,1588.72,1529.4,0,0,Organic,2021,Albany,,,,,
7/4/2021,1.161689075,155016.89,26753.5,103428.73,51.91,20288.18,18340.69,40.95,1738.8,Conventional,2021,Albany,,,,,
7/4/2021,1.893090161,2015.38,0,0,0,1761.43,1686.94,0,0,Organic,2021,Albany,,,,,
7/11/2021,1.129241187,125883.39,23032.29,78428.89,6.04,20958.17,18677.3,988.71,1105.65,Conventional,2021,Albany,,,,,
7/11/2021,1.95713293,1626.51,0,0,0,1388.95,1332.39,0,0,Organic,2021,Albany,,,,,
7/18/2021,1.101234308,128902.98,22293.43,76775.34,0,24725.96,21196.77,241.76,1341.9,Conventional,2021,Albany,,,,,
7/18/2021,1.695557594,4251.93,34.59,454.71,0,3446.07,2479.96,868.22,0,Organic,2021,Albany,,,,,
7/25/2021,1.090282007,126508.05,22158.88,75465.68,3.05,26846.73,24138.99,47.64,1942.76,Conventional,2021,Albany,,,,,
7/25/2021,1.697205068,4335.45,78.53,527.71,0,3428.13,2635.68,683.55,0,Organic,2021,Albany,,,,,
8/1/2021,0.967787148,134434.45,23786.77,71534.47,20.85,37027.54,16937.86,78.36,1099.35,Conventional,2021,Albany,,,,,
8/1/2021,1.665621783,4438.78,33.97,633.6,2.03,3536.68,1725.82,1700.61,0,Organic,2021,Albany,,,,,
